TransferID,Date,OriginFacilityID,DestinationFacilityID,ProductID,TransferPallets,SupplyChainFlow
STO07880,2025-10-22,F03,F04,P083,19.0,EU to EU Internal
STO07881,2025-10-17,F03,F04,P084,86.0,EU to EU Internal
STO07882,2025-10-15,F03,F04,P085,102.0,EU to EU Internal
STO07883,2025-10-15,F03,F04,P086,12.0,EU to EU Internal
STO07884,2025-10-23,F03,F04,P087,105.0,EU to EU Internal
STO07885,2025-10-13,F03,F04,P088,123.0,EU to EU Internal
STO07886,2025-10-13,F03,F04,P089,9.0,EU to EU Internal
STO07887,2025-10-19,F03,F04,P091,107.0,EU to EU Internal
STO07888,2025-10-14,F03,F04,P092,127.0,EU to EU Internal
STO07889,2025-10-19,F03,F04,P093,103.0,EU to EU Internal
STO07890,2025-10-14,F03,F04,P094,287.0,EU to EU Internal
STO07891,2025-10-12,F03,F04,P095,42.0,EU to EU Internal
STO07892,2025-10-22,F03,F04,P096,40.0,EU to EU Internal
STO07893,2025-10-13,F03,F04,P097,176.0,EU to EU Internal
STO07894,2025-10-21,F03,F04,P098,197.0,EU to EU Internal
STO07895,2025-10-19,F03,F04,P099,252.0,EU to EU Internal
STO07896,2025-10-19,F03,F04,P100,8.0,EU to EU Internal
STO07897,2025-10-20,F01,F05,P002,6.0,EU to EU Internal
STO07898,2025-10-16,F01,F05,P003,19.0,EU to EU Internal
STO07899,2025-10-19,F01,F05,P005,30.0,EU to EU Internal
STO07900,2025-10-11,F01,F05,P008,21.0,EU to EU Internal
STO07901,2025-10-22,F01,F05,P009,52.0,EU to EU Internal
STO07902,2025-10-11,F01,F05,P010,10.0,EU to EU Internal
STO07903,2025-10-19,F01,F05,P011,65.0,EU to EU Internal
STO07904,2025-10-22,F01,F05,P012,24.0,EU to EU Internal
STO07905,2025-10-21,F01,F05,P014,11.0,EU to EU Internal
STO07906,2025-10-21,F01,F05,P015,138.0,EU to EU Internal
STO07907,2025-10-23,F01,F05,P018,20.0,EU to EU Internal
STO07908,2025-10-12,F01,F05,P019,54.0,EU to EU Internal
STO07909,2025-10-15,F01,F05,P020,73.0,EU to EU Internal
STO07910,2025-10-24,F01,F05,P021,27.0,EU to EU Internal
STO07911,2025-10-22,F01,F05,P022,4.0,EU to EU Internal
STO07912,2025-10-18,F01,F05,P023,26.0,EU to EU Internal
STO07913,2025-10-22,F01,F05,P024,31.0,EU to EU Internal
STO07914,2025-10-16,F01,F05,P025,10.0,EU to EU Internal
STO07915,2025-10-24,F01,F05,P026,27.0,EU to EU Internal
STO07916,2025-10-20,F01,F05,P028,4.0,EU to EU Internal
STO07917,2025-10-14,F01,F05,P029,16.0,EU to EU Internal
STO07918,2025-10-13,F01,F05,P030,10.0,EU to EU Internal
STO07919,2025-10-18,F01,F05,P032,7.0,EU to EU Internal
STO07920,2025-10-16,F01,F05,P034,18.0,EU to EU Internal
STO07921,2025-10-15,F01,F05,P035,26.0,EU to EU Internal
STO07922,2025-10-22,F01,F05,P037,17.0,EU to EU Internal
STO07923,2025-10-21,F01,F05,P038,8.0,EU to EU Internal
STO07924,2025-10-22,F01,F05,P039,89.0,EU to EU Internal
STO07925,2025-10-15,F01,F05,P041,20.0,EU to EU Internal
STO07926,2025-10-13,F01,F05,P042,7.0,EU to EU Internal
STO07927,2025-10-20,F01,F05,P043,23.0,EU to EU Internal
STO07928,2025-10-23,F01,F05,P044,15.0,EU to EU Internal
STO07929,2025-10-23,F01,F05,P045,35.0,EU to EU Internal
STO07930,2025-10-18,F01,F05,P046,63.0,EU to EU Internal
STO07931,2025-10-15,F01,F05,P047,7.0,EU to EU Internal
STO07932,2025-10-17,F01,F05,P048,25.0,EU to EU Internal
STO07933,2025-10-23,F01,F05,P049,8.0,EU to EU Internal
STO07934,2025-10-11,F01,F05,P050,21.0,EU to EU Internal
STO07935,2025-10-14,F01,F05,P051,18.0,EU to EU Internal
STO07936,2025-10-14,F01,F05,P052,10.0,EU to EU Internal
STO07937,2025-10-14,F01,F05,P055,14.0,EU to EU Internal
STO07938,2025-10-13,F01,F05,P056,23.0,EU to EU Internal
STO07939,2025-10-18,F01,F05,P057,29.0,EU to EU Internal
STO07940,2025-10-21,F01,F05,P059,55.0,EU to EU Internal
STO07941,2025-10-21,F01,F05,P061,76.0,EU to EU Internal
STO07942,2025-10-19,F01,F05,P062,12.0,EU to EU Internal
STO07943,2025-10-11,F01,F05,P063,32.0,EU to EU Internal
STO07944,2025-10-16,F01,F05,P064,15.0,EU to EU Internal
STO07945,2025-10-12,F01,F05,P065,32.0,EU to EU Internal
STO07946,2025-10-16,F01,F05,P067,17.0,EU to EU Internal
STO07947,2025-10-23,F01,F05,P069,21.0,EU to EU Internal
STO07948,2025-10-12,F01,F05,P070,60.0,EU to EU Internal
STO07949,2025-10-20,F01,F05,P071,34.0,EU to EU Internal
STO07950,2025-10-11,F01,F05,P072,23.0,EU to EU Internal
STO07951,2025-10-16,F01,F05,P073,55.0,EU to EU Internal
STO07952,2025-10-20,F01,F05,P076,39.0,EU to EU Internal
STO07953,2025-10-24,F01,F05,P077,21.0,EU to EU Internal
STO07954,2025-10-19,F01,F05,P079,11.0,EU to EU Internal
STO07955,2025-10-23,F01,F05,P080,17.0,EU to EU Internal
STO07956,2025-10-23,F01,F05,P081,70.0,EU to EU Internal
STO07957,2025-10-24,F01,F05,P083,13.0,EU to EU Internal
STO07958,2025-10-11,F01,F05,P084,31.0,EU to EU Internal
STO07959,2025-10-20,F01,F05,P085,7.0,EU to EU Internal
STO07960,2025-10-17,F01,F05,P086,19.0,EU to EU Internal
STO07961,2025-10-20,F01,F05,P087,62.0,EU to EU Internal
STO07962,2025-10-22,F01,F05,P088,16.0,EU to EU Internal
STO07963,2025-10-17,F01,F05,P089,41.0,EU to EU Internal
STO07964,2025-10-22,F01,F05,P090,2.0,EU to EU Internal
STO07965,2025-10-15,F01,F05,P091,16.0,EU to EU Internal
STO07966,2025-10-23,F01,F05,P092,18.0,EU to EU Internal
STO07967,2025-10-24,F01,F05,P093,27.0,EU to EU Internal
STO07968,2025-10-24,F01,F05,P094,11.0,EU to EU Internal
STO07969,2025-10-16,F01,F05,P095,1.0,EU to EU Internal
STO07970,2025-10-19,F01,F05,P096,26.0,EU to EU Internal
STO07971,2025-10-17,F01,F05,P097,101.0,EU to EU Internal
STO07972,2025-10-12,F01,F05,P099,23.0,EU to EU Internal
STO07973,2025-10-17,F01,F06,P001,59.0,EU to EU Internal
STO07974,2025-10-16,F01,F06,P002,19.0,EU to EU Internal
STO07975,2025-10-14,F01,F06,P003,9.0,EU to EU Internal
STO07976,2025-10-20,F01,F06,P004,162.0,EU to EU Internal
STO07977,2025-10-11,F01,F06,P005,115.0,EU to EU Internal
STO07978,2025-10-13,F01,F06,P006,41.0,EU to EU Internal
STO07979,2025-10-24,F01,F06,P007,31.0,EU to EU Internal
STO07980,2025-10-20,F01,F06,P008,47.0,EU to EU Internal
STO07981,2025-10-11,F01,F06,P009,79.0,EU to EU Internal
STO07982,2025-10-13,F01,F06,P010,90.0,EU to EU Internal
STO07983,2025-10-16,F01,F06,P011,77.0,EU to EU Internal
STO07984,2025-10-24,F01,F06,P012,51.0,EU to EU Internal
STO07985,2025-10-21,F01,F06,P013,48.0,EU to EU Internal
STO07986,2025-10-19,F01,F06,P014,46.0,EU to EU Internal
STO07987,2025-10-11,F01,F06,P015,29.0,EU to EU Internal
STO07988,2025-10-17,F01,F06,P016,81.0,EU to EU Internal
STO07989,2025-10-20,F01,F06,P017,67.0,EU to EU Internal
STO07990,2025-10-15,F01,F06,P018,47.0,EU to EU Internal
STO07991,2025-10-23,F01,F06,P019,99.0,EU to EU Internal
STO07992,2025-10-12,F01,F06,P020,101.0,EU to EU Internal
STO07993,2025-10-24,F01,F06,P021,68.0,EU to EU Internal
STO07994,2025-10-14,F01,F06,P022,18.0,EU to EU Internal
STO07995,2025-10-21,F01,F06,P023,73.0,EU to EU Internal
STO07996,2025-10-16,F01,F06,P024,8.0,EU to EU Internal
STO07997,2025-10-23,F01,F06,P025,22.0,EU to EU Internal
STO07998,2025-10-21,F01,F06,P026,34.0,EU to EU Internal
STO07999,2025-10-16,F01,F06,P027,90.0,EU to EU Internal
STO08000,2025-10-16,F01,F06,P028,33.0,EU to EU Internal
STO08001,2025-10-11,F01,F06,P029,49.0,EU to EU Internal
STO08002,2025-10-24,F01,F06,P030,60.0,EU to EU Internal
STO08003,2025-10-14,F01,F06,P031,110.0,EU to EU Internal
STO08004,2025-10-20,F01,F06,P032,70.0,EU to EU Internal
STO08005,2025-10-22,F01,F06,P033,56.0,EU to EU Internal
STO08006,2025-10-15,F01,F06,P034,30.0,EU to EU Internal
STO08007,2025-10-14,F01,F06,P035,18.0,EU to EU Internal
STO08008,2025-10-19,F01,F06,P036,43.0,EU to EU Internal
STO08009,2025-10-18,F01,F06,P037,26.0,EU to EU Internal
STO08010,2025-10-15,F01,F06,P038,31.0,EU to EU Internal
STO08011,2025-10-21,F01,F06,P039,43.0,EU to EU Internal
STO08012,2025-10-20,F01,F06,P040,38.0,EU to EU Internal
STO08013,2025-10-23,F01,F06,P041,29.0,EU to EU Internal
STO08014,2025-10-17,F01,F06,P042,35.0,EU to EU Internal
STO08015,2025-10-21,F01,F06,P043,1.0,EU to EU Internal
STO08016,2025-10-17,F01,F06,P044,49.0,EU to EU Internal
STO08017,2025-10-15,F01,F06,P045,71.0,EU to EU Internal
STO08018,2025-10-11,F01,F06,P046,92.0,EU to EU Internal
STO08019,2025-10-23,F01,F06,P047,48.0,EU to EU Internal
STO08020,2025-10-15,F01,F06,P048,45.0,EU to EU Internal
STO08021,2025-10-11,F01,F06,P049,25.0,EU to EU Internal
STO08022,2025-10-12,F01,F06,P050,50.0,EU to EU Internal
STO08023,2025-10-18,F01,F06,P051,67.0,EU to EU Internal
STO08024,2025-10-19,F01,F06,P052,74.0,EU to EU Internal
STO08025,2025-10-15,F01,F06,P053,30.0,EU to EU Internal
STO08026,2025-10-20,F01,F06,P054,22.0,EU to EU Internal
STO08027,2025-10-16,F01,F06,P055,42.0,EU to EU Internal
STO08028,2025-10-11,F01,F06,P056,6.0,EU to EU Internal
STO08029,2025-10-19,F01,F06,P057,97.0,EU to EU Internal
STO08030,2025-10-14,F01,F06,P058,59.0,EU to EU Internal
STO08031,2025-10-17,F01,F06,P059,96.0,EU to EU Internal
STO08032,2025-10-15,F01,F06,P060,31.0,EU to EU Internal
STO08033,2025-10-22,F01,F06,P061,117.0,EU to EU Internal
STO08034,2025-10-24,F01,F06,P062,37.0,EU to EU Internal
STO08035,2025-10-17,F01,F06,P063,114.0,EU to EU Internal
STO08036,2025-10-18,F01,F06,P064,64.0,EU to EU Internal
STO08037,2025-10-14,F01,F06,P065,71.0,EU to EU Internal
STO08038,2025-10-19,F01,F06,P066,4.0,EU to EU Internal
STO08039,2025-10-11,F01,F06,P067,24.0,EU to EU Internal
STO08040,2025-10-23,F01,F06,P068,27.0,EU to EU Internal
STO08041,2025-10-14,F01,F06,P069,56.0,EU to EU Internal
STO08042,2025-10-17,F01,F06,P070,37.0,EU to EU Internal
STO08043,2025-10-24,F01,F06,P071,39.0,EU to EU Internal
STO08044,2025-10-22,F01,F06,P072,52.0,EU to EU Internal
STO08045,2025-10-11,F01,F06,P073,109.0,EU to EU Internal
STO08046,2025-10-15,F01,F06,P074,52.0,EU to EU Internal
STO08047,2025-10-14,F01,F06,P075,46.0,EU to EU Internal
STO08048,2025-10-17,F01,F06,P076,39.0,EU to EU Internal
STO08049,2025-10-20,F01,F06,P077,105.0,EU to EU Internal
STO08050,2025-10-15,F01,F06,P078,38.0,EU to EU Internal
STO08051,2025-10-13,F01,F06,P079,60.0,EU to EU Internal
STO08052,2025-10-22,F01,F06,P080,30.0,EU to EU Internal
STO08053,2025-10-11,F01,F06,P081,109.0,EU to EU Internal
STO08054,2025-10-13,F01,F06,P082,53.0,EU to EU Internal
STO08055,2025-10-23,F01,F06,P083,17.0,EU to EU Internal
STO08056,2025-10-21,F01,F06,P084,47.0,EU to EU Internal
STO08057,2025-10-19,F01,F06,P085,52.0,EU to EU Internal
STO08058,2025-10-23,F01,F06,P086,60.0,EU to EU Internal
STO08059,2025-10-19,F01,F06,P087,64.0,EU to EU Internal
STO08060,2025-10-18,F01,F06,P088,56.0,EU to EU Internal
STO08061,2025-10-19,F01,F06,P089,87.0,EU to EU Internal
STO08062,2025-10-24,F01,F06,P090,17.0,EU to EU Internal
STO08063,2025-10-17,F01,F06,P091,8.0,EU to EU Internal
STO08064,2025-10-24,F01,F06,P092,37.0,EU to EU Internal
STO08065,2025-10-22,F01,F06,P093,147.0,EU to EU Internal
STO08066,2025-10-16,F01,F06,P094,89.0,EU to EU Internal
STO08067,2025-10-12,F01,F06,P095,32.0,EU to EU Internal
STO08068,2025-10-13,F01,F06,P096,80.0,EU to EU Internal
STO08069,2025-10-20,F01,F06,P097,205.0,EU to EU Internal
STO08070,2025-10-20,F01,F06,P098,112.0,EU to EU Internal
STO08071,2025-10-22,F01,F06,P099,46.0,EU to EU Internal
STO08072,2025-10-22,F01,F06,P100,34.0,EU to EU Internal
STO08073,2025-11-17,F03,F02,P001,92.0,EU to EU Internal
STO08074,2025-11-17,F03,F02,P002,49.0,EU to EU Internal
STO08075,2025-11-20,F03,F02,P003,57.0,EU to EU Internal
STO08076,2025-11-20,F03,F02,P004,141.0,EU to EU Internal
STO08077,2025-11-20,F03,F02,P005,57.0,EU to EU Internal
STO08078,2025-11-16,F03,F02,P006,3.0,EU to EU Internal
STO08079,2025-11-12,F03,F02,P008,42.0,EU to EU Internal
STO08080,2025-11-11,F03,F02,P009,11.0,EU to EU Internal
STO08081,2025-11-15,F03,F02,P010,63.0,EU to EU Internal
STO08082,2025-11-15,F03,F02,P011,11.0,EU to EU Internal
STO08083,2025-11-17,F03,F02,P013,28.0,EU to EU Internal
STO08084,2025-11-15,F03,F02,P014,103.0,EU to EU Internal
STO08085,2025-11-11,F03,F02,P015,31.0,EU to EU Internal
STO08086,2025-11-12,F03,F02,P016,128.0,EU to EU Internal
STO08087,2025-11-13,F03,F02,P017,13.0,EU to EU Internal
STO08088,2025-11-18,F03,F02,P018,66.0,EU to EU Internal
STO08089,2025-11-13,F03,F02,P019,103.0,EU to EU Internal
STO08090,2025-11-17,F03,F02,P020,47.0,EU to EU Internal
STO08091,2025-11-17,F03,F02,P021,35.0,EU to EU Internal
STO08092,2025-11-20,F03,F02,P022,18.0,EU to EU Internal
STO08093,2025-11-21,F03,F02,P023,81.0,EU to EU Internal
STO08094,2025-11-21,F03,F02,P024,39.0,EU to EU Internal
STO08095,2025-11-19,F03,F02,P026,25.0,EU to EU Internal
STO08096,2025-11-16,F03,F02,P027,57.0,EU to EU Internal
STO08097,2025-11-20,F03,F02,P028,97.0,EU to EU Internal
STO08098,2025-11-17,F03,F02,P029,54.0,EU to EU Internal
STO08099,2025-11-16,F03,F02,P030,40.0,EU to EU Internal
STO08100,2025-11-18,F03,F02,P031,176.0,EU to EU Internal
STO08101,2025-11-12,F03,F02,P033,3.0,EU to EU Internal
STO08102,2025-11-13,F03,F02,P034,53.0,EU to EU Internal
STO08103,2025-11-13,F03,F02,P035,28.0,EU to EU Internal
STO08104,2025-11-23,F03,F02,P036,106.0,EU to EU Internal
STO08105,2025-11-12,F03,F02,P037,32.0,EU to EU Internal
STO08106,2025-11-15,F03,F02,P038,85.0,EU to EU Internal
STO08107,2025-11-16,F03,F02,P039,13.0,EU to EU Internal
STO08108,2025-11-20,F03,F02,P040,15.0,EU to EU Internal
STO08109,2025-11-22,F03,F02,P041,27.0,EU to EU Internal
STO08110,2025-11-21,F03,F02,P042,53.0,EU to EU Internal
STO08111,2025-11-23,F03,F02,P043,68.0,EU to EU Internal
STO08112,2025-11-11,F03,F02,P044,30.0,EU to EU Internal
STO08113,2025-11-16,F03,F02,P045,49.0,EU to EU Internal
STO08114,2025-11-18,F03,F02,P046,53.0,EU to EU Internal
STO08115,2025-11-21,F03,F02,P047,91.0,EU to EU Internal
STO08116,2025-11-21,F03,F02,P048,25.0,EU to EU Internal
STO08117,2025-11-18,F03,F02,P049,29.0,EU to EU Internal
STO08118,2025-11-17,F03,F02,P050,94.0,EU to EU Internal
STO08119,2025-11-13,F03,F02,P051,14.0,EU to EU Internal
STO08120,2025-11-11,F03,F02,P052,15.0,EU to EU Internal
STO08121,2025-11-23,F03,F02,P053,38.0,EU to EU Internal
STO08122,2025-11-14,F03,F02,P054,14.0,EU to EU Internal
STO08123,2025-11-14,F03,F02,P055,33.0,EU to EU Internal
STO08124,2025-11-16,F03,F02,P056,90.0,EU to EU Internal
STO08125,2025-11-22,F03,F02,P057,107.0,EU to EU Internal
STO08126,2025-11-17,F03,F02,P058,13.0,EU to EU Internal
STO08127,2025-11-19,F03,F02,P059,28.0,EU to EU Internal
STO08128,2025-11-14,F03,F02,P060,20.0,EU to EU Internal
STO08129,2025-11-20,F03,F02,P061,44.0,EU to EU Internal
STO08130,2025-11-22,F03,F02,P062,28.0,EU to EU Internal
STO08131,2025-11-14,F03,F02,P063,64.0,EU to EU Internal
STO08132,2025-11-16,F03,F02,P064,36.0,EU to EU Internal
STO08133,2025-11-18,F03,F02,P065,78.0,EU to EU Internal
STO08134,2025-11-22,F03,F02,P067,5.0,EU to EU Internal
STO08135,2025-11-21,F03,F02,P068,13.0,EU to EU Internal
STO08136,2025-11-19,F03,F02,P069,53.0,EU to EU Internal
STO08137,2025-11-16,F03,F02,P070,126.0,EU to EU Internal
STO08138,2025-11-12,F03,F02,P071,38.0,EU to EU Internal
STO08139,2025-11-16,F03,F02,P072,16.0,EU to EU Internal
STO08140,2025-11-16,F03,F02,P073,9.0,EU to EU Internal
STO08141,2025-11-17,F03,F02,P074,2.0,EU to EU Internal
STO08142,2025-11-13,F03,F02,P075,35.0,EU to EU Internal
STO08143,2025-11-22,F03,F02,P076,27.0,EU to EU Internal
STO08144,2025-11-10,F03,F02,P077,50.0,EU to EU Internal
STO08145,2025-11-12,F03,F02,P079,92.0,EU to EU Internal
STO08146,2025-11-16,F03,F02,P080,10.0,EU to EU Internal
STO08147,2025-11-11,F03,F02,P081,124.0,EU to EU Internal
STO08148,2025-11-23,F03,F02,P082,11.0,EU to EU Internal
STO08149,2025-11-15,F03,F02,P083,2.0,EU to EU Internal
STO08150,2025-11-22,F03,F02,P084,16.0,EU to EU Internal
STO08151,2025-11-18,F03,F02,P085,58.0,EU to EU Internal
STO08152,2025-11-16,F03,F02,P086,54.0,EU to EU Internal
STO08153,2025-11-15,F03,F02,P087,160.0,EU to EU Internal
STO08154,2025-11-18,F03,F02,P088,91.0,EU to EU Internal
STO08155,2025-11-14,F03,F02,P089,42.0,EU to EU Internal
STO08156,2025-11-23,F03,F02,P091,15.0,EU to EU Internal
STO08157,2025-11-16,F03,F02,P092,70.0,EU to EU Internal
STO08158,2025-11-13,F03,F02,P093,31.0,EU to EU Internal
STO08159,2025-11-21,F03,F02,P094,29.0,EU to EU Internal
STO08160,2025-11-17,F03,F02,P095,83.0,EU to EU Internal
STO08161,2025-11-16,F03,F02,P096,48.0,EU to EU Internal
STO08162,2025-11-21,F03,F02,P097,22.0,EU to EU Internal
STO08163,2025-11-20,F03,F02,P098,18.0,EU to EU Internal
STO08164,2025-11-21,F03,F02,P099,5.0,EU to EU Internal
STO08165,2025-11-20,F03,F02,P100,35.0,EU to EU Internal
STO08166,2025-11-19,F03,F04,P001,49.0,EU to EU Internal
STO08167,2025-11-12,F03,F04,P002,60.0,EU to EU Internal
STO08168,2025-11-18,F03,F04,P003,104.0,EU to EU Internal
STO08169,2025-11-14,F03,F04,P004,143.0,EU to EU Internal
STO08170,2025-11-18,F03,F04,P005,47.0,EU to EU Internal
STO08171,2025-11-15,F03,F04,P006,32.0,EU to EU Internal
STO08172,2025-11-14,F03,F04,P007,35.0,EU to EU Internal
STO08173,2025-11-10,F03,F04,P008,28.0,EU to EU Internal
STO08174,2025-11-22,F03,F04,P009,53.0,EU to EU Internal
STO08175,2025-11-23,F03,F04,P010,48.0,EU to EU Internal
STO08176,2025-11-18,F03,F04,P011,29.0,EU to EU Internal
STO08177,2025-11-15,F03,F04,P012,24.0,EU to EU Internal
STO08178,2025-11-10,F03,F04,P013,110.0,EU to EU Internal
STO08179,2025-11-22,F03,F04,P014,90.0,EU to EU Internal
STO08180,2025-11-15,F03,F04,P015,113.0,EU to EU Internal
STO08181,2025-11-16,F03,F04,P016,110.0,EU to EU Internal
STO08182,2025-11-23,F03,F04,P018,90.0,EU to EU Internal
STO08183,2025-11-15,F03,F04,P019,90.0,EU to EU Internal
STO08184,2025-11-17,F03,F04,P020,143.0,EU to EU Internal
STO08185,2025-11-14,F03,F04,P021,37.0,EU to EU Internal
STO08186,2025-11-18,F03,F04,P022,91.0,EU to EU Internal
STO08187,2025-11-17,F03,F04,P023,62.0,EU to EU Internal
STO08188,2025-11-18,F03,F04,P024,31.0,EU to EU Internal
STO08189,2025-11-13,F03,F04,P025,27.0,EU to EU Internal
STO08190,2025-11-15,F03,F04,P026,49.0,EU to EU Internal
STO08191,2025-11-23,F03,F04,P027,143.0,EU to EU Internal
STO08192,2025-11-13,F03,F04,P028,143.0,EU to EU Internal
STO08193,2025-11-17,F03,F04,P029,112.0,EU to EU Internal
STO08194,2025-11-19,F03,F04,P030,189.0,EU to EU Internal
STO08195,2025-11-21,F03,F04,P031,82.0,EU to EU Internal
STO08196,2025-11-10,F03,F04,P032,109.0,EU to EU Internal
STO08197,2025-11-18,F03,F04,P033,52.0,EU to EU Internal
STO08198,2025-11-15,F03,F04,P034,97.0,EU to EU Internal
STO08199,2025-11-18,F03,F04,P035,30.0,EU to EU Internal
STO08200,2025-11-19,F03,F04,P036,126.0,EU to EU Internal
STO08201,2025-11-18,F03,F04,P037,53.0,EU to EU Internal
STO08202,2025-11-12,F03,F04,P038,102.0,EU to EU Internal
STO08203,2025-11-13,F03,F04,P039,53.0,EU to EU Internal
STO08204,2025-11-10,F03,F04,P040,81.0,EU to EU Internal
STO08205,2025-11-23,F03,F04,P041,27.0,EU to EU Internal
STO08206,2025-11-21,F03,F04,P042,125.0,EU to EU Internal
STO08207,2025-11-21,F03,F04,P043,106.0,EU to EU Internal
STO08208,2025-11-12,F03,F04,P044,46.0,EU to EU Internal
STO08209,2025-11-19,F03,F04,P045,110.0,EU to EU Internal
STO08210,2025-11-19,F03,F04,P046,224.0,EU to EU Internal
STO08211,2025-11-13,F03,F04,P047,141.0,EU to EU Internal
STO08212,2025-11-22,F03,F04,P048,29.0,EU to EU Internal
STO08213,2025-11-20,F03,F04,P049,26.0,EU to EU Internal
STO08214,2025-11-22,F03,F04,P050,185.0,EU to EU Internal
STO08215,2025-11-16,F03,F04,P051,246.0,EU to EU Internal
STO08216,2025-11-14,F03,F04,P052,163.0,EU to EU Internal
STO08217,2025-11-17,F03,F04,P053,115.0,EU to EU Internal
STO08218,2025-11-14,F03,F04,P054,31.0,EU to EU Internal
STO08219,2025-11-15,F03,F04,P055,12.0,EU to EU Internal
STO08220,2025-11-20,F03,F04,P056,94.0,EU to EU Internal
STO08221,2025-11-17,F03,F04,P057,159.0,EU to EU Internal
STO08222,2025-11-12,F03,F04,P058,102.0,EU to EU Internal
STO08223,2025-11-18,F03,F04,P059,114.0,EU to EU Internal
STO08224,2025-11-18,F03,F04,P060,49.0,EU to EU Internal
STO08225,2025-11-13,F03,F04,P061,94.0,EU to EU Internal
STO08226,2025-11-12,F03,F04,P062,87.0,EU to EU Internal
STO08227,2025-11-23,F03,F04,P063,91.0,EU to EU Internal
STO08228,2025-11-16,F03,F04,P064,88.0,EU to EU Internal
STO08229,2025-11-16,F03,F04,P065,122.0,EU to EU Internal
STO08230,2025-11-12,F03,F04,P066,11.0,EU to EU Internal
STO08231,2025-11-16,F03,F04,P067,5.0,EU to EU Internal
STO08232,2025-11-19,F03,F04,P068,9.0,EU to EU Internal
STO08233,2025-11-16,F03,F04,P069,23.0,EU to EU Internal
STO08234,2025-11-20,F03,F04,P070,19.0,EU to EU Internal
STO08235,2025-11-11,F03,F04,P071,150.0,EU to EU Internal
STO08236,2025-11-23,F03,F04,P072,72.0,EU to EU Internal
STO08237,2025-11-14,F03,F04,P073,128.0,EU to EU Internal
STO08238,2025-11-12,F03,F04,P074,48.0,EU to EU Internal
STO08239,2025-11-10,F03,F04,P075,44.0,EU to EU Internal
STO08240,2025-11-18,F03,F04,P076,24.0,EU to EU Internal
STO08241,2025-11-18,F03,F04,P077,131.0,EU to EU Internal
STO08242,2025-11-20,F03,F04,P078,17.0,EU to EU Internal
STO08243,2025-11-15,F03,F04,P079,182.0,EU to EU Internal
STO08244,2025-11-18,F03,F04,P080,11.0,EU to EU Internal
STO08245,2025-11-18,F03,F04,P081,160.0,EU to EU Internal
STO08246,2025-11-15,F03,F04,P082,155.0,EU to EU Internal
STO08247,2025-11-14,F03,F04,P083,7.0,EU to EU Internal
STO08248,2025-11-10,F03,F04,P084,124.0,EU to EU Internal
STO08249,2025-11-17,F03,F04,P085,138.0,EU to EU Internal
STO08250,2025-11-21,F03,F04,P086,40.0,EU to EU Internal
STO08251,2025-11-10,F03,F04,P087,101.0,EU to EU Internal
STO08252,2025-11-13,F03,F04,P088,15.0,EU to EU Internal
STO08253,2025-11-15,F03,F04,P089,16.0,EU to EU Internal
STO08254,2025-11-21,F03,F04,P091,156.0,EU to EU Internal
STO08255,2025-11-23,F03,F04,P092,92.0,EU to EU Internal
STO08256,2025-11-16,F03,F04,P093,100.0,EU to EU Internal
STO08257,2025-11-16,F03,F04,P094,176.0,EU to EU Internal
STO08258,2025-11-22,F03,F04,P095,61.0,EU to EU Internal
STO08259,2025-11-23,F03,F04,P096,49.0,EU to EU Internal
STO08260,2025-11-21,F03,F04,P097,237.0,EU to EU Internal
STO08261,2025-11-12,F03,F04,P098,161.0,EU to EU Internal
STO08262,2025-11-13,F03,F04,P099,243.0,EU to EU Internal
STO08263,2025-11-16,F03,F04,P100,7.0,EU to EU Internal
STO08264,2025-11-14,F01,F05,P002,17.0,EU to EU Internal
STO08265,2025-11-11,F01,F05,P003,14.0,EU to EU Internal
STO08266,2025-11-16,F01,F05,P005,44.0,EU to EU Internal
STO08267,2025-11-23,F01,F05,P007,12.0,EU to EU Internal
STO08268,2025-11-16,F01,F05,P008,24.0,EU to EU Internal
STO08269,2025-11-15,F01,F05,P009,60.0,EU to EU Internal
STO08270,2025-11-21,F01,F05,P010,30.0,EU to EU Internal
STO08271,2025-11-16,F01,F05,P011,99.0,EU to EU Internal
