OrderID,FacilityID,ShipToID,Date,SalesVolume,ProductID,ShipToCountry,ActualPrice
SO140595,F04,ST0210,2024-06-07,264,P041,Italy,57.41
SO140596,F03,ST0163,2025-01-11,468,P079,Spain,94.05
SO140597,F03,ST0241,2024-09-27,265,P024,France,87.37
SO140598,F06,ST0181,2025-03-14,115,P038,Germany,73.21
SO140599,F03,ST0096,2024-04-21,390,P045,France,75.98
SO140600,F04,ST0172,2024-10-09,291,P065,Italy,101.13
SO140601,F02,ST0113,2025-07-30,39,P048,Netherlands,13.85
SO140602,F04,ST0177,2025-04-25,28,P062,Spain,78.7
SO140603,F02,ST0126,2024-06-30,169,P071,Belgium,9.44
SO140604,F04,ST0228,2025-12-06,257,P029,Italy,91.84
SO140605,F06,ST0136,2025-05-01,347,P007,Germany,65.9
SO140606,F03,ST0098,2025-07-15,468,P095,Belgium,101.99
SO140607,F04,ST0214,2024-09-15,251,P082,Italy,97.25
SO140608,F01,ST0132,2025-04-03,61,P045,Germany,72.7
SO140609,F04,ST0076,2024-07-09,18,P009,Italy,70.52
SO140610,F04,ST0143,2024-05-18,404,P053,Spain,11.0
SO140611,F03,ST0162,2024-02-26,431,P067,France,56.93
SO140612,F02,ST0025,2024-07-09,242,P031,Netherlands,324.19
SO140613,F01,ST0029,2024-02-19,104,P021,Germany,58.03
SO140614,F02,ST0087,2025-08-29,482,P021,Netherlands,55.37
SO140615,F05,ST0053,2024-03-05,110,P050,Czech Republic,81.49
SO140616,F04,ST0166,2024-12-27,275,P020,Italy,11.78
SO140617,F01,ST0062,2024-12-11,159,P099,Germany,13.95
SO140618,F03,ST0168,2024-07-27,401,P070,France,67.9
SO140619,F01,ST0057,2025-08-25,384,P077,Germany,82.87
SO140620,F03,ST0019,2024-11-30,498,P064,Spain,11.99
SO140621,F03,ST0084,2025-08-30,190,P019,France,337.02
SO140622,F04,ST0105,2024-09-26,245,P085,Italy,7.6
SO140623,F02,ST0243,2024-08-21,265,P029,Netherlands,79.96
SO140624,F01,ST0066,2024-12-12,486,P089,Germany,67.19
SO140625,F02,ST0060,2024-07-20,364,P037,Netherlands,8.55
SO140626,F06,ST0092,2024-07-01,412,P059,Germany,79.68
SO140627,F02,ST0140,2024-04-01,222,P024,Netherlands,85.39
SO140628,F06,ST0103,2024-04-03,116,P034,Germany,79.59
SO140629,F04,ST0176,2025-08-23,415,P085,Italy,7.75
SO140630,F04,ST0180,2025-06-27,373,P033,Italy,55.82
SO140631,F04,ST0189,2025-02-05,362,P074,Italy,62.47
SO140632,F03,ST0096,2024-06-27,104,P009,France,64.05
SO140633,F04,ST0118,2024-04-30,120,P019,Spain,364.56
SO140634,F03,ST0162,2025-03-09,265,P028,France,91.35
SO140635,F03,ST0093,2024-01-02,96,P044,France,68.16
SO140636,F02,ST0223,2024-02-26,33,P002,Belgium,92.35
SO140637,F04,ST0221,2025-04-28,376,P063,Italy,95.86
SO140638,F03,ST0034,2025-02-19,350,P006,France,65.05
SO140639,F04,ST0058,2025-02-21,320,P087,Italy,250.83
SO140640,F03,ST0104,2025-01-29,106,P095,France,110.93
SO140641,F02,ST0055,2024-07-06,412,P026,Netherlands,15.01
SO140642,F01,ST0067,2024-10-14,270,P022,Germany,7.29
SO140643,F04,ST0121,2025-12-30,201,P015,Spain,377.84
SO140644,F06,ST0224,2024-01-12,471,P050,Germany,92.15
SO140645,F05,ST0077,2025-01-09,397,P092,Czech Republic,97.54
SO140646,F04,ST0142,2024-10-14,251,P004,Italy,299.49
SO140647,F03,ST0247,2025-03-22,287,P008,France,46.09
SO140648,F03,ST0215,2025-08-11,259,P018,France,74.62
SO140649,F03,ST0201,2024-09-05,98,P039,France,51.28
SO140650,F03,ST0019,2024-11-24,87,P040,Spain,11.98
SO140651,F02,ST0140,2024-03-20,376,P024,Netherlands,87.79
SO140652,F06,ST0092,2024-09-16,195,P066,Germany,53.21
SO140653,F04,ST0051,2024-12-11,260,P088,Italy,404.15
SO140654,F04,ST0040,2025-02-03,420,P062,Spain,85.57
SO140655,F02,ST0020,2025-12-23,172,P065,Sweden,104.85
SO140656,F01,ST0015,2024-04-27,345,P065,Germany,102.61
SO140657,F01,ST0120,2024-10-12,397,P080,Germany,76.88
SO140658,F02,ST0222,2024-09-30,322,P079,Netherlands,89.49
SO140659,F02,ST0025,2025-06-28,379,P038,Netherlands,81.18
SO140660,F04,ST0142,2025-11-21,342,P093,Italy,99.41
SO140661,F03,ST0096,2025-07-28,16,P007,France,67.55
SO140662,F04,ST0229,2025-01-23,116,P092,Italy,101.13
SO140663,F02,ST0044,2024-04-12,142,P033,Belgium,52.17
SO140664,F01,ST0134,2024-05-17,365,P062,Germany,79.05
SO140665,F04,ST0072,2024-10-09,68,P079,Italy,94.91
SO140666,F01,ST0136,2024-09-28,356,P056,Germany,8.38
SO140667,F02,ST0087,2025-12-14,244,P021,Netherlands,58.88
SO140668,F03,ST0056,2025-02-25,54,P094,France,15.8
SO140669,F03,ST0048,2024-09-03,143,P003,France,91.22
SO140670,F03,ST0167,2024-07-13,482,P027,France,95.25
SO140671,F04,ST0058,2024-09-15,59,P016,Italy,374.03
SO140672,F03,ST0205,2024-07-25,385,P051,Spain,8.6
SO140673,F06,ST0020,2025-12-07,66,P050,Sweden,92.45
SO140674,F02,ST0075,2025-07-29,490,P087,Netherlands,276.2
SO140675,F02,ST0023,2025-07-19,377,P065,Belgium,106.33
SO140676,F03,ST0146,2024-04-02,348,P042,France,62.6
SO140677,F02,ST0158,2024-06-12,204,P049,Netherlands,43.2
SO140678,F03,ST0126,2025-02-04,182,P095,Belgium,109.24
SO140679,F04,ST0006,2024-03-22,98,P013,Italy,75.23
SO140680,F06,ST0175,2025-03-22,429,P068,Germany,64.72
SO140681,F03,ST0141,2024-12-08,425,P080,France,76.09
SO140682,F02,ST0243,2025-05-02,67,P053,Netherlands,10.4
SO140683,F01,ST0066,2024-05-09,32,P008,Germany,44.61
SO140684,F03,ST0205,2024-10-22,222,P051,Spain,8.89
SO140685,F04,ST0214,2024-07-24,310,P095,Italy,98.74
SO140686,F02,ST0113,2025-05-18,278,P048,Netherlands,12.98
SO140687,F02,ST0140,2024-10-05,73,P028,Netherlands,100.27
SO140688,F06,ST0030,2024-11-02,104,P081,Germany,96.14
SO140689,F06,ST0083,2024-05-16,359,P028,Germany,84.96
SO140690,F04,ST0229,2025-11-25,176,P087,Italy,279.01
SO140691,F05,ST0115,2024-05-23,482,P035,Czech Republic,69.54
SO140692,F03,ST0023,2025-10-05,366,P063,Belgium,102.19
SO140693,F03,ST0238,2024-09-03,164,P079,France,89.73
SO140694,F04,ST0221,2024-07-08,378,P036,Italy,95.63
SO140695,F04,ST0124,2025-04-25,78,P078,Italy,48.66
SO140696,F06,ST0047,2025-06-14,461,P058,Germany,74.09
SO140697,F01,ST0116,2024-08-05,97,P064,Germany,11.4
SO140698,F04,ST0139,2024-03-12,27,P071,Spain,8.74
SO140699,F02,ST0087,2024-07-19,159,P071,Netherlands,9.27
SO140700,F04,ST0164,2025-12-13,11,P013,Italy,80.56
SO140701,F06,ST0122,2024-11-08,123,P099,Germany,12.41
SO140702,F04,ST0017,2024-01-09,192,P078,Italy,54.17
SO140703,F01,ST0083,2024-12-24,139,P034,Germany,97.92
SO140704,F04,ST0076,2024-06-03,219,P034,Italy,92.0
SO140705,F06,ST0081,2024-09-15,399,P076,Germany,70.96
SO140706,F03,ST0109,2025-08-02,133,P013,France,76.61
SO140707,F04,ST0019,2025-01-16,284,P095,Spain,103.92
SO140708,F04,ST0208,2024-01-20,45,P046,Italy,10.56
SO140709,F03,ST0018,2025-11-12,392,P082,France,104.08
SO140710,F04,ST0176,2024-09-19,464,P091,Italy,68.57
SO140711,F03,ST0004,2024-04-24,254,P074,France,58.76
SO140712,F02,ST0197,2024-08-27,312,P100,Netherlands,63.3
SO140713,F06,ST0134,2025-11-09,98,P092,Germany,102.5
SO140714,F04,ST0230,2024-05-04,330,P075,Italy,8.23
SO140715,F04,ST0002,2024-05-14,51,P055,Spain,57.32
SO140716,F04,ST0154,2024-10-17,254,P030,Italy,69.28
SO140717,F03,ST0100,2024-02-02,441,P033,France,60.7
SO140718,F04,ST0124,2024-12-10,135,P097,Italy,243.49
SO140719,F05,ST0024,2025-05-30,279,P085,Czech Republic,7.88
SO140720,F03,ST0099,2024-10-04,427,P002,Spain,92.65
SO140721,F06,ST0092,2024-11-01,380,P007,Germany,65.06
SO140722,F03,ST0238,2025-03-05,428,P076,France,62.61
SO140723,F04,ST0214,2025-07-21,296,P028,Italy,93.56
SO140724,F04,ST0138,2025-11-27,385,P091,Italy,71.02
SO140725,F04,ST0164,2024-06-12,68,P040,Italy,12.07
SO140726,F04,ST0157,2025-12-09,172,P030,Italy,80.73
SO140727,F06,ST0184,2025-08-11,360,P028,Germany,96.55
SO140728,F04,ST0202,2025-01-01,320,P031,Italy,332.8
SO140729,F04,ST0190,2025-04-29,434,P098,Spain,12.01
SO140730,F03,ST0145,2025-03-20,89,P043,France,74.37
SO140731,F04,ST0228,2024-06-03,439,P053,Italy,11.97
SO140732,F02,ST0151,2024-05-09,427,P008,Belgium,42.75
SO140733,F02,ST0075,2024-04-13,34,P055,Netherlands,58.64
SO140734,F03,ST0238,2024-12-14,63,P079,France,91.05
SO140735,F02,ST0226,2024-10-09,148,P041,Belgium,59.45
SO140736,F02,ST0160,2024-01-28,352,P031,Netherlands,338.56
SO140737,F03,ST0191,2024-10-27,153,P039,France,48.9
SO140738,F03,ST0168,2025-03-31,495,P049,France,50.13
SO140739,F03,ST0198,2024-04-23,169,P090,France,54.11
SO140740,F06,ST0047,2025-04-13,81,P040,Germany,10.16
SO140741,F03,ST0167,2024-12-19,254,P054,France,65.7
SO140742,F03,ST0052,2024-01-24,419,P069,France,58.45
SO140743,F06,ST0101,2025-10-20,461,P058,Germany,86.36
SO140744,F06,ST0137,2025-09-15,187,P063,Germany,102.1
SO140745,F06,ST0219,2024-04-28,407,P087,Germany,212.86
SO140746,F05,ST0077,2025-05-20,214,P070,Czech Republic,61.14
SO140747,F05,ST0013,2025-09-26,246,P085,Czech Republic,8.11
SO140748,F02,ST0140,2024-03-16,205,P034,Netherlands,99.98
SO140749,F03,ST0225,2025-10-23,165,P063,France,107.81
SO140750,F02,ST0055,2024-10-23,119,P042,Netherlands,77.64
SO140751,F03,ST0218,2025-07-04,106,P022,Spain,8.25
SO140752,F04,ST0010,2025-09-02,325,P031,Italy,338.34
SO140753,F03,ST0088,2025-05-15,242,P044,France,59.94
SO140754,F03,ST0106,2024-06-10,395,P012,France,48.56
SO140755,F03,ST0167,2025-03-11,179,P014,France,77.94
SO140756,F03,ST0085,2025-10-02,204,P076,France,72.18
SO140757,F03,ST0174,2025-06-16,61,P039,France,42.87
SO140758,F06,ST0224,2025-07-30,277,P050,Germany,87.78
SO140759,F04,ST0121,2024-02-18,271,P088,Spain,401.04
SO140760,F03,ST0125,2024-07-17,345,P085,France,7.59
SO140761,F03,ST0034,2025-07-10,202,P084,France,15.47
SO140762,F03,ST0002,2025-04-01,204,P046,Spain,10.73
SO140763,F05,ST0248,2024-01-11,64,P089,Czech Republic,63.39
SO140764,F01,ST0233,2025-07-12,52,P010,Germany,97.58
SO140765,F03,ST0038,2025-12-28,252,P026,Spain,14.64
SO140766,F03,ST0211,2024-10-20,142,P083,France,57.11
SO140767,F02,ST0023,2024-07-16,267,P028,Belgium,97.58
SO140768,F02,ST0075,2025-12-02,125,P056,Netherlands,9.23
SO140769,F03,ST0036,2024-12-05,489,P041,France,63.09
SO140770,F04,ST0002,2024-12-13,80,P055,Spain,63.84
SO140771,F04,ST0124,2025-04-26,240,P029,Italy,67.03
SO140772,F04,ST0180,2024-02-21,366,P033,Italy,60.91
SO140773,F03,ST0155,2025-05-31,138,P078,France,55.49
SO140774,F01,ST0107,2024-04-22,453,P077,Germany,79.34
SO140775,F04,ST0210,2024-10-02,245,P071,Italy,9.38
SO140776,F01,ST0061,2025-05-22,380,P074,Germany,56.96
SO140777,F06,ST0175,2024-08-09,303,P100,Germany,75.03
SO140778,F03,ST0188,2024-04-08,447,P096,Spain,9.49
SO140779,F01,ST0175,2025-12-19,283,P007,Germany,77.68
SO140780,F03,ST0146,2025-01-22,248,P049,France,47.36
SO140781,F03,ST0038,2025-11-21,328,P058,Spain,80.76
SO140782,F02,ST0113,2024-03-03,347,P003,Netherlands,98.29
SO140783,F04,ST0105,2025-09-20,402,P051,Italy,7.66
SO140784,F03,ST0198,2024-09-28,65,P076,France,66.7
SO140785,F03,ST0123,2024-04-13,109,P047,Spain,80.35
SO140786,F04,ST0099,2025-06-13,441,P014,Spain,84.94
SO140787,F03,ST0084,2025-06-10,149,P019,France,328.92
SO140788,F04,ST0144,2024-11-25,362,P047,Italy,86.3
SO140789,F06,ST0153,2025-03-03,272,P072,Germany,9.48
SO140790,F05,ST0042,2024-11-20,36,P039,Czech Republic,52.84
SO140791,F03,ST0168,2024-08-27,142,P044,France,63.88
SO140792,F06,ST0128,2024-12-03,206,P011,Germany,65.19
SO140793,F04,ST0091,2024-07-15,415,P057,Italy,13.97
SO140794,F01,ST0127,2024-04-09,154,P038,Germany,69.76
SO140795,F01,ST0159,2025-08-03,10,P009,Germany,70.97
SO140796,F04,ST0111,2025-06-05,187,P038,Spain,83.07
SO140797,F03,ST0141,2025-06-02,382,P076,France,68.93
SO140798,F03,ST0141,2025-06-08,123,P065,France,103.77
SO140799,F02,ST0158,2025-08-08,310,P042,Netherlands,64.09
SO140800,F01,ST0030,2024-02-06,355,P094,Germany,15.08
SO140801,F03,ST0034,2024-03-15,345,P013,France,75.88
SO140802,F05,ST0054,2024-07-27,482,P041,Czech Republic,65.57
SO140803,F06,ST0175,2025-05-21,415,P007,Germany,68.1
SO140804,F04,ST0230,2024-04-18,381,P043,Italy,67.63
SO140805,F05,ST0192,2024-12-03,171,P028,Czech Republic,102.08
SO140806,F06,ST0083,2025-09-03,242,P028,Germany,93.33
SO140807,F01,ST0233,2025-05-05,273,P079,Germany,91.79
SO140808,F03,ST0034,2025-12-18,433,P060,France,69.2
SO140809,F06,ST0186,2025-09-06,151,P012,Germany,50.49
SO140810,F02,ST0161,2024-09-21,206,P085,Netherlands,8.84
SO140811,F05,ST0119,2025-11-13,288,P015,Czech Republic,370.79
SO140812,F03,ST0109,2025-09-23,389,P079,France,92.9
SO140813,F04,ST0079,2024-06-12,270,P026,Italy,14.95
SO140814,F02,ST0044,2025-02-05,216,P084,Belgium,14.8
SO140815,F05,ST0053,2024-06-29,59,P072,Czech Republic,8.01
SO140816,F04,ST0203,2024-06-03,70,P051,Spain,8.53
SO140817,F04,ST0138,2024-12-25,229,P003,Italy,94.55
SO140818,F04,ST0187,2024-03-05,103,P006,Italy,65.13
SO140819,F03,ST0100,2024-08-26,402,P067,France,61.45
SO140820,F03,ST0204,2025-02-19,270,P009,Spain,71.32
SO140821,F03,ST0084,2024-02-29,401,P019,France,341.18
SO140822,F02,ST0213,2024-03-29,426,P070,Netherlands,62.28
SO140823,F04,ST0163,2024-12-10,285,P018,Spain,75.58
SO140824,F03,ST0231,2024-07-10,489,P080,France,66.17
SO140825,F03,ST0085,2025-11-24,124,P069,France,59.38
SO140826,F03,ST0151,2025-10-02,28,P037,Belgium,10.19
SO140827,F06,ST0050,2024-09-30,109,P082,Sweden,101.97
SO140828,F02,ST0020,2025-09-12,25,P010,Sweden,90.9
SO140829,F05,ST0119,2025-06-02,69,P081,Czech Republic,88.34
SO140830,F03,ST0004,2024-01-02,265,P007,France,78.13
SO140831,F03,ST0217,2024-08-14,414,P053,France,11.9
SO140832,F06,ST0064,2024-01-01,193,P006,Germany,68.62
SO140833,F02,ST0173,2024-10-12,201,P069,Netherlands,51.48
SO140834,F03,ST0201,2024-09-05,452,P016,France,409.74
SO140835,F04,ST0195,2024-11-19,84,P071,Italy,10.27
SO140836,F06,ST0005,2024-09-22,410,P032,Sweden,10.01
SO140837,F01,ST0194,2024-05-14,492,P031,Germany,314.79
SO140838,F01,ST0107,2024-12-29,184,P048,Germany,14.36
SO140839,F04,ST0041,2025-05-14,270,P085,Italy,7.66
SO140840,F01,ST0179,2024-06-26,252,P008,Germany,47.69
SO140841,F01,ST0033,2025-08-24,190,P003,Germany,85.11
SO140842,F03,ST0125,2024-11-02,246,P085,France,8.06
SO140843,F03,ST0226,2025-12-09,494,P030,Belgium,74.68
SO140844,F04,ST0002,2024-12-31,372,P079,Spain,102.41
SO140845,F04,ST0189,2024-10-11,149,P081,Italy,98.69
SO140846,F05,ST0071,2025-05-12,316,P034,Czech Republic,89.87
SO140847,F03,ST0056,2025-04-09,27,P032,France,9.51
SO140848,F03,ST0126,2024-04-04,116,P003,Belgium,95.89
SO140849,F05,ST0042,2025-05-16,142,P023,Czech Republic,95.2
SO140850,F02,ST0244,2024-07-18,195,P074,Belgium,51.87
SO140851,F03,ST0056,2024-08-02,228,P067,France,59.54
SO140852,F06,ST0049,2024-01-17,351,P006,Germany,70.98
SO140853,F03,ST0156,2024-05-17,138,P050,Spain,90.96
SO140854,F06,ST0170,2025-03-29,159,P062,Germany,74.53
SO140855,F04,ST0012,2025-08-14,492,P061,Italy,76.32
SO140856,F01,ST0107,2025-02-03,444,P022,Germany,8.78
SO140857,F06,ST0209,2024-07-01,395,P058,Germany,86.8
SO140858,F06,ST0033,2024-01-27,204,P031,Germany,293.22
SO140859,F04,ST0017,2025-03-12,332,P047,Italy,72.55
SO140860,F03,ST0225,2024-03-30,387,P091,France,73.01
SO140861,F01,ST0127,2025-12-28,495,P081,Germany,83.95
SO140862,F06,ST0186,2024-03-11,279,P064,Germany,9.49
SO140863,F06,ST0117,2024-12-09,490,P053,Sweden,10.56
SO140864,F01,ST0083,2025-02-12,142,P052,Germany,12.87
SO140865,F04,ST0182,2025-02-06,150,P042,Italy,67.37
SO140866,F04,ST0017,2025-05-10,207,P031,Italy,271.87
SO140867,F01,ST0033,2024-12-17,445,P089,Germany,58.96
SO140868,F06,ST0081,2024-01-09,372,P027,Germany,111.6
SO140869,F01,ST0102,2025-11-16,345,P086,Germany,73.03
SO140870,F02,ST0117,2025-09-08,96,P053,Sweden,10.27
SO140871,F04,ST0182,2025-12-01,481,P042,Italy,66.39
SO140872,F04,ST0237,2025-05-05,198,P046,Italy,10.72
SO140873,F04,ST0221,2025-08-19,456,P081,Italy,95.3
SO140874,F01,ST0170,2024-05-02,18,P046,Germany,9.83
SO140875,F04,ST0010,2024-02-18,284,P065,Italy,111.02
SO140876,F01,ST0181,2024-09-17,141,P004,Germany,258.24
SO140877,F05,ST0178,2024-02-17,233,P020,Czech Republic,10.03
SO140878,F06,ST0116,2025-01-30,40,P018,Germany,78.42
SO140879,F02,ST0200,2025-05-07,194,P056,Belgium,7.95
SO140880,F03,ST0096,2024-07-21,410,P009,France,68.14
SO140881,F02,ST0044,2024-12-02,278,P065,Belgium,106.21
SO140882,F02,ST0020,2025-11-01,412,P050,Sweden,95.5
SO140883,F01,ST0175,2025-07-26,309,P007,Germany,75.18
SO140884,F03,ST0141,2025-11-01,197,P041,France,70.13
SO140885,F02,ST0080,2025-03-10,119,P041,Netherlands,62.73
SO140886,F04,ST0006,2024-01-13,316,P098,Italy,13.45
SO140887,F06,ST0127,2025-10-10,388,P035,Germany,72.85
SO140888,F01,ST0159,2024-07-24,293,P085,Germany,8.67
SO140889,F01,ST0061,2025-07-01,251,P074,Germany,62.5
SO140890,F05,ST0071,2025-10-29,115,P097,Czech Republic,272.83
SO140891,F05,ST0071,2025-04-22,498,P097,Czech Republic,248.89
SO140892,F02,ST0055,2024-07-04,193,P061,Netherlands,87.31
SO140893,F04,ST0176,2025-05-02,246,P054,Italy,58.16
SO140894,F03,ST0019,2024-08-25,373,P096,Spain,10.11
SO140895,F03,ST0125,2025-01-29,487,P097,France,240.75
SO140896,F04,ST0176,2025-11-29,20,P094,Italy,14.88
SO140897,F01,ST0116,2025-01-29,324,P090,Germany,63.82
SO140898,F06,ST0232,2025-07-20,157,P073,Germany,9.56
SO140899,F02,ST0222,2025-03-28,281,P056,Netherlands,7.88
SO140900,F06,ST0170,2024-09-26,269,P062,Germany,75.5
SO140901,F04,ST0045,2024-05-23,229,P055,Italy,58.15
SO140902,F03,ST0085,2025-03-23,286,P097,France,266.53
SO140903,F04,ST0182,2025-03-26,63,P051,Italy,7.19
SO140904,F01,ST0022,2025-03-13,255,P009,Germany,66.42
SO140905,F04,ST0237,2025-09-13,404,P046,Italy,11.45
SO140906,F01,ST0242,2024-10-24,49,P079,Germany,97.0
SO140907,F01,ST0128,2025-11-22,73,P041,Germany,67.17
SO140908,F03,ST0004,2025-06-17,294,P016,France,388.61
SO140909,F02,ST0197,2024-02-13,378,P031,Netherlands,281.0
SO140910,F03,ST0086,2025-09-12,275,P084,Spain,16.28
SO140911,F01,ST0066,2025-10-07,189,P010,Germany,98.51
SO140912,F04,ST0166,2024-03-22,274,P056,Italy,8.86
SO140913,F01,ST0134,2025-05-07,486,P048,Germany,12.77
SO140914,F02,ST0117,2025-12-27,318,P053,Sweden,10.68
SO140915,F06,ST0194,2025-09-05,291,P018,Germany,79.82
SO140916,F03,ST0249,2024-08-28,107,P070,Spain,68.99
SO140917,F03,ST0021,2025-12-03,153,P049,France,52.95
SO140918,F01,ST0136,2024-02-23,132,P004,Germany,266.06
SO140919,F01,ST0107,2024-01-07,124,P077,Germany,87.68
SO140920,F01,ST0132,2025-11-07,402,P002,Germany,88.04
SO140921,F03,ST0084,2025-08-12,470,P010,France,81.5
SO140922,F05,ST0119,2024-11-18,196,P015,Czech Republic,359.09
SO140923,F01,ST0011,2024-04-14,266,P050,Germany,83.58
SO140924,F03,ST0096,2025-01-06,113,P051,France,8.86
SO140925,F03,ST0109,2025-02-21,448,P079,France,95.96
SO140926,F03,ST0111,2024-06-08,393,P061,Spain,86.4
SO140927,F03,ST0168,2025-10-05,143,P062,France,82.92
SO140928,F04,ST0138,2025-01-15,111,P091,Italy,72.33
SO140929,F03,ST0163,2025-12-22,479,P093,Spain,97.07
SO140930,F02,ST0087,2025-05-10,436,P034,Netherlands,93.25
SO140931,F02,ST0199,2025-09-04,481,P014,Netherlands,89.68
SO140932,F04,ST0171,2024-09-16,372,P053,Italy,11.79
SO140933,F03,ST0110,2024-08-26,412,P092,France,95.08
SO140934,F03,ST0090,2025-07-19,338,P024,France,77.43
SO140935,F06,ST0152,2024-05-01,202,P055,Germany,49.93
SO140936,F02,ST0207,2024-02-18,333,P029,Netherlands,83.55
SO140937,F01,ST0235,2025-09-08,460,P075,Germany,9.95
SO140938,F03,ST0001,2025-05-09,360,P008,France,45.7
SO140939,F03,ST0099,2025-06-24,149,P093,Spain,89.33
SO140940,F04,ST0154,2024-01-24,298,P076,Italy,63.66
SO140941,F05,ST0031,2025-02-06,27,P008,Czech Republic,49.32
SO140942,F01,ST0236,2024-06-01,93,P004,Germany,279.68
SO140943,F03,ST0096,2025-03-16,94,P009,France,63.17
SO140944,F03,ST0112,2024-05-11,315,P053,France,11.14
SO140945,F03,ST0028,2024-11-04,205,P030,France,84.84
SO140946,F02,ST0160,2024-10-29,386,P029,Netherlands,87.56
SO140947,F03,ST0001,2025-07-03,53,P009,France,71.21
SO140948,F06,ST0022,2024-09-07,337,P064,Germany,10.93
SO140949,F03,ST0007,2024-10-19,302,P008,France,50.62
SO140950,F06,ST0029,2025-02-26,453,P100,Germany,76.12
SO140951,F03,ST0125,2025-11-06,261,P085,France,7.6
SO140952,F05,ST0119,2024-06-22,316,P084,Czech Republic,14.86
SO140953,F01,ST0216,2024-10-29,31,P010,Germany,98.45
SO140954,F04,ST0019,2025-05-09,13,P095,Spain,94.61
SO140955,F01,ST0170,2024-03-31,213,P046,Germany,10.24
SO140956,F06,ST0029,2025-06-17,382,P100,Germany,72.15
SO140957,F03,ST0100,2025-07-17,389,P033,France,60.32
SO140958,F06,ST0235,2025-08-20,313,P052,Germany,13.3
SO140959,F06,ST0102,2024-02-22,259,P052,Germany,12.89
SO140960,F03,ST0125,2025-04-30,387,P042,France,61.9
SO140961,F03,ST0014,2024-02-06,104,P076,France,74.69
SO140962,F06,ST0015,2025-05-03,333,P076,Germany,65.26
SO140963,F03,ST0167,2024-04-01,146,P060,France,56.99
SO140964,F03,ST0004,2025-11-12,33,P076,France,73.04
SO140965,F04,ST0185,2024-12-15,421,P056,Spain,9.73
SO140966,F01,ST0239,2025-03-30,50,P031,Germany,317.01
SO140967,F03,ST0110,2025-01-15,232,P098,France,13.53
SO140968,F01,ST0069,2024-11-08,129,P089,Germany,66.72
SO140969,F04,ST0218,2024-06-13,354,P028,Spain,90.87
SO140970,F01,ST0216,2024-04-03,85,P021,Germany,52.52
SO140971,F01,ST0069,2024-03-13,394,P089,Germany,62.43
SO140972,F03,ST0151,2024-03-15,112,P070,Belgium,61.92
SO140973,F03,ST0146,2025-02-02,130,P086,France,62.52
SO140974,F03,ST0205,2024-12-29,151,P099,Spain,13.52
SO140975,F01,ST0033,2024-04-23,395,P026,Germany,11.86
SO140976,F03,ST0191,2024-12-13,428,P006,France,63.72
SO140977,F04,ST0229,2024-09-23,299,P091,Italy,73.29
SO140978,F02,ST0023,2024-04-02,238,P058,Belgium,80.23
SO140979,F04,ST0012,2024-03-07,10,P013,Italy,63.32
SO140980,F04,ST0169,2025-11-11,73,P046,Spain,10.95
SO140981,F04,ST0166,2025-11-11,448,P064,Italy,12.33
SO140982,F06,ST0068,2025-07-19,330,P018,Germany,71.66
SO140983,F06,ST0216,2024-08-26,74,P009,Germany,70.85
SO140984,F03,ST0162,2025-06-17,419,P044,France,57.93
SO140985,F04,ST0202,2024-01-29,483,P049,Italy,51.62
SO140986,F06,ST0081,2024-01-07,108,P076,Germany,75.05
SO140987,F03,ST0201,2025-01-01,446,P096,France,10.76
SO140988,F01,ST0081,2025-10-25,352,P051,Germany,9.35
SO140989,F04,ST0076,2025-09-03,411,P052,Italy,13.11
SO140990,F03,ST0028,2025-08-03,296,P074,France,61.01
SO140991,F03,ST0086,2025-12-19,443,P051,Spain,9.24
SO140992,F03,ST0234,2024-01-15,81,P012,France,59.83
SO140993,F01,ST0181,2024-08-23,352,P051,Germany,7.85
SO140994,F03,ST0048,2025-09-05,420,P027,France,97.42
SO140995,F04,ST0171,2024-10-18,340,P020,Italy,11.64
SO140996,F03,ST0245,2025-01-03,288,P076,France,64.34
SO140997,F04,ST0230,2025-03-27,174,P003,Italy,88.29
SO140998,F03,ST0038,2025-05-08,369,P071,Spain,8.47
SO140999,F03,ST0027,2025-09-19,43,P046,France,11.57
SO141000,F05,ST0248,2025-09-30,97,P017,Czech Republic,62.81
SO141001,F03,ST0056,2025-04-14,181,P078,France,57.95
SO141002,F05,ST0178,2024-09-06,308,P011,Czech Republic,55.73
SO141003,F03,ST0130,2025-03-15,250,P090,France,52.9
SO141004,F01,ST0029,2024-01-12,246,P081,Germany,100.28
SO141005,F04,ST0229,2024-06-06,323,P092,Italy,94.24
SO141006,F04,ST0157,2025-01-30,187,P027,Italy,102.62
SO141007,F04,ST0082,2025-03-27,218,P018,Italy,75.78
SO141008,F03,ST0203,2025-11-10,400,P061,Spain,94.82
SO141009,F03,ST0112,2024-05-28,112,P044,France,59.67
SO141010,F03,ST0038,2024-08-17,168,P036,Spain,87.27
